epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
204,81.6123,0.567,0.51744,0.85807,0.93544,0.72222,0.72024,0.70366,0.79411,1.26047,1.17818,0.000244157,0.000244157,0.000244157
205,82.2401,0.63514,0.56802,0.84872,0.93544,0.72222,0.72024,0.70366,0.79411,1.26047,1.17818,0.000239766,0.000239766,0.000239766
206,82.8948,0.58449,0.53445,0.83771,0.93178,0.72222,0.72024,0.70366,0.81783,1.27399,1.20002,0.000235404,0.000235404,0.000235404
207,83.5539,0.60004,0.49492,0.80796,0.93178,0.72222,0.72024,0.70366,0.81783,1.27399,1.20002,0.000231071,0.000231071,0.000231071
208,84.2091,0.57937,0.47972,0.84796,0.9262,0.72222,0.72032,0.70373,0.8271,1.3123,1.21006,0.000226769,0.000226769,0.000226769
209,84.8324,0.59513,0.52668,0.84536,0.9262,0.72222,0.72032,0.70373,0.8271,1.3123,1.21006,0.000222497,0.000222497,0.000222497
210,85.4752,0.61743,0.5837,0.88789,0.92349,0.72222,0.72027,0.70368,0.8359,1.31681,1.21718,0.000218256,0.000218256,0.000218256
211,86.169,0.66511,0.5411,0.85494,0.92349,0.72222,0.72027,0.70368,0.8359,1.31681,1.21718,0.000214046,0.000214046,0.000214046
212,86.8546,0.66177,0.53137,0.85055,0.91881,0.72222,0.72033,0.70375,0.80927,1.27465,1.20704,0.000209869,0.000209869,0.000209869
213,87.609,0.6516,0.5425,0.81969,0.91881,0.72222,0.72033,0.70375,0.80927,1.27465,1.20704,0.000205723,0.000205723,0.000205723
214,88.3745,0.58873,0.48499,0.85188,0.92347,0.72222,0.72029,0.70371,0.79999,1.27845,1.21328,0.000201611,0.000201611,0.000201611
215,89.1474,0.66119,0.50151,0.85251,0.92347,0.72222,0.72029,0.70371,0.79999,1.27845,1.21328,0.000197532,0.000197532,0.000197532
216,90.0373,0.64708,0.54101,0.91956,0.92932,0.72222,0.72029,0.70929,0.8054,1.28261,1.21954,0.000193486,0.000193486,0.000193486
217,90.6744,0.69367,0.59371,0.88455,0.92932,0.72222,0.72029,0.70929,0.8054,1.28261,1.21954,0.000189475,0.000189475,0.000189475
218,91.4477,0.54398,0.48451,0.83034,0.93283,0.72222,0.72016,0.70915,0.80823,1.25663,1.22286,0.000185498,0.000185498,0.000185498
219,92.1304,0.6355,0.45959,0.84683,0.93283,0.72222,0.72016,0.70915,0.80823,1.25663,1.22286,0.000181557,0.000181557,0.000181557
220,92.8385,0.60746,0.49116,0.85395,0.93497,0.72222,0.71996,0.70896,0.81421,1.25633,1.22346,0.000177651,0.000177651,0.000177651
221,93.5419,0.6572,0.50489,0.85042,0.93497,0.72222,0.71996,0.70896,0.81421,1.25633,1.22346,0.00017378,0.00017378,0.00017378
222,94.2823,0.55665,0.47394,0.81944,0.9358,0.72222,0.71995,0.66448,0.82345,1.25754,1.22737,0.000169946,0.000169946,0.000169946
223,95.0563,0.78263,0.6068,0.92148,0.9358,0.72222,0.71995,0.66448,0.82345,1.25754,1.22737,0.000166149,0.000166149,0.000166149
224,95.8932,0.7049,0.55939,0.87177,0.93598,0.72222,0.72075,0.67576,0.81606,1.25371,1.22284,0.000162389,0.000162389,0.000162389
225,96.6097,0.49655,0.49084,0.82591,0.93598,0.72222,0.72075,0.67576,0.81606,1.25371,1.22284,0.000158667,0.000158667,0.000158667
226,97.3635,0.62122,0.62312,0.88509,0.93404,0.72222,0.72066,0.67569,0.80071,1.24428,1.21786,0.000154982,0.000154982,0.000154982
227,98.119,0.66377,0.52085,0.85349,0.93404,0.72222,0.72066,0.67569,0.80071,1.24428,1.21786,0.000151336,0.000151336,0.000151336
228,98.9059,0.52547,0.48512,0.82655,0.93849,0.72222,0.7206,0.70878,0.78148,1.23445,1.21048,0.000147729,0.000147729,0.000147729
229,99.7773,0.65318,0.54864,0.86847,0.93849,0.72222,0.7206,0.70878,0.78148,1.23445,1.21048,0.000144161,0.000144161,0.000144161
230,100.469,0.6226,0.53106,0.83266,0.94053,0.72222,0.7196,0.7086,0.78678,1.24236,1.21512,0.000140632,0.000140632,0.000140632
231,101.234,0.67087,0.51145,0.87178,0.94053,0.72222,0.7196,0.7086,0.78678,1.24236,1.21512,0.000137143,0.000137143,0.000137143
232,101.975,0.58184,0.52733,0.8481,0.94651,0.72222,0.71958,0.70858,0.80021,1.24664,1.22014,0.000133695,0.000133695,0.000133695
233,102.733,0.53774,0.50183,0.85494,0.94651,0.72222,0.71958,0.70858,0.80021,1.24664,1.22014,0.000130287,0.000130287,0.000130287
234,103.481,0.73159,0.54702,0.86521,0.94829,0.72222,0.7196,0.7086,0.81448,1.24186,1.22111,0.000126921,0.000126921,0.000126921
235,104.204,0.56501,0.47708,0.85218,0.94829,0.72222,0.7196,0.7086,0.81448,1.24186,1.22111,0.000123596,0.000123596,0.000123596
236,104.924,0.63957,0.52216,0.87853,0.95223,0.72222,0.7196,0.70859,0.82887,1.25721,1.22559,0.000120313,0.000120313,0.000120313
237,105.339,0.63975,0.50099,0.84795,0.95223,0.72222,0.7196,0.70859,0.82887,1.25721,1.22559,0.000117072,0.000117072,0.000117072
238,105.713,0.56018,0.53117,0.8718,0.95563,0.72222,0.71961,0.66418,0.85231,1.26618,1.23474,0.000113873,0.000113873,0.000113873
239,106.078,0.60909,0.48891,0.8344,0.95563,0.72222,0.71961,0.66418,0.85231,1.26618,1.23474,0.000110718,0.000110718,0.000110718
240,106.452,0.62257,0.48624,0.83172,0.96033,0.72222,0.7196,0.66417,0.87701,1.28301,1.24185,0.000107605,0.000107605,0.000107605
241,106.799,0.60833,0.49901,0.83629,0.96033,0.72222,0.7196,0.66417,0.87701,1.28301,1.24185,0.000104537,0.000104537,0.000104537
242,107.187,0.56836,0.46255,0.82549,0.96361,0.72222,0.71961,0.66418,0.9126,1.29179,1.25279,0.000101512,0.000101512,0.000101512
243,107.533,0.59842,0.50885,0.85564,0.96361,0.72222,0.71961,0.66418,0.9126,1.29179,1.25279,9.85311e-05,9.85311e-05,9.85311e-05
244,107.91,0.53675,0.46072,0.81948,0.96462,0.72222,0.71966,0.66423,0.9397,1.29331,1.26092,9.55951e-05,9.55951e-05,9.55951e-05
245,108.256,0.52771,0.44627,0.83989,0.96462,0.72222,0.71966,0.66423,0.9397,1.29331,1.26092,9.2704e-05,9.2704e-05,9.2704e-05
246,108.682,0.58021,0.53371,0.81842,0.96417,0.72222,0.71967,0.66424,0.9479,1.31115,1.26461,8.98581e-05,8.98581e-05,8.98581e-05
247,109.033,0.52612,0.4425,0.81658,0.96417,0.72222,0.71967,0.66424,0.9479,1.31115,1.26461,8.70577e-05,8.70577e-05,8.70577e-05
248,109.406,0.60611,0.53195,0.86673,0.96356,0.72222,0.71966,0.66423,0.93668,1.29234,1.25724,8.43031e-05,8.43031e-05,8.43031e-05
249,109.769,0.53763,0.50773,0.84136,0.96356,0.72222,0.71966,0.66423,0.93668,1.29234,1.25724,8.15947e-05,8.15947e-05,8.15947e-05
250,110.155,0.57336,0.46946,0.86123,0.96291,0.72222,0.71971,0.66427,0.92095,1.28911,1.2487,7.89327e-05,7.89327e-05,7.89327e-05
251,110.512,0.5061,0.46781,0.83897,0.96291,0.72222,0.71971,0.66427,0.92095,1.28911,1.2487,7.63174e-05,7.63174e-05,7.63174e-05
252,110.867,0.58797,0.53249,0.83896,0.96303,0.72222,0.71971,0.66427,0.90761,1.27571,1.23918,7.37492e-05,7.37492e-05,7.37492e-05
253,111.219,0.52141,0.4724,0.85154,0.96303,0.72222,0.71971,0.66427,0.90761,1.27571,1.23918,7.12282e-05,7.12282e-05,7.12282e-05
254,111.585,0.57009,0.50279,0.85596,0.96304,0.72222,0.71976,0.66432,0.8931,1.25853,1.23037,6.87548e-05,6.87548e-05,6.87548e-05
255,111.94,0.56492,0.53153,0.83688,0.96304,0.72222,0.71976,0.66432,0.8931,1.25853,1.23037,6.63292e-05,6.63292e-05,6.63292e-05
256,112.296,0.53323,0.4766,0.84546,0.9638,0.72222,0.71977,0.66432,0.88706,1.23723,1.23244,6.39518e-05,6.39518e-05,6.39518e-05
257,112.641,0.63489,0.485,0.85183,0.9638,0.72222,0.71977,0.66432,0.88706,1.23723,1.23244,6.16227e-05,6.16227e-05,6.16227e-05
258,113.014,0.63105,0.49338,0.85255,0.96338,0.72222,0.71978,0.66433,0.87048,1.22084,1.21126,5.93422e-05,5.93422e-05,5.93422e-05
259,113.432,0.61264,0.53062,0.84349,0.96338,0.72222,0.71978,0.66433,0.87048,1.22084,1.21126,5.71106e-05,5.71106e-05,5.71106e-05
260,113.807,0.53185,0.47317,0.85277,0.9632,0.72222,0.71974,0.6643,0.86455,1.21666,1.20483,5.49281e-05,5.49281e-05,5.49281e-05
261,114.156,0.62486,0.53132,0.81919,0.9632,0.72222,0.71974,0.6643,0.86455,1.21666,1.20483,5.2795e-05,5.2795e-05,5.2795e-05
262,114.527,0.53523,0.44132,0.83619,0.96347,0.72222,0.71977,0.66432,0.85326,1.19524,1.19666,5.07115e-05,5.07115e-05,5.07115e-05
263,114.878,0.53266,0.52552,0.84626,0.96347,0.72222,0.71977,0.66432,0.85326,1.19524,1.19666,4.86777e-05,4.86777e-05,4.86777e-05
264,115.248,0.50902,0.50256,0.88423,0.96283,0.72222,0.71977,0.66432,0.83093,1.17734,1.18377,4.66941e-05,4.66941e-05,4.66941e-05
265,115.6,0.59438,0.51166,0.85995,0.96283,0.72222,0.71977,0.66432,0.83093,1.17734,1.18377,4.47606e-05,4.47606e-05,4.47606e-05
266,115.971,0.51682,0.44773,0.83628,0.96301,0.72222,0.71978,0.66433,0.81774,1.17186,1.1752,4.28777e-05,4.28777e-05,4.28777e-05
267,116.341,0.62969,0.48698,0.82027,0.96301,0.72222,0.71978,0.66433,0.81774,1.17186,1.1752,4.10454e-05,4.10454e-05,4.10454e-05
268,116.718,0.54137,0.52042,0.85894,0.96318,0.72222,0.71983,0.67566,0.81517,1.17068,1.17405,3.9264e-05,3.9264e-05,3.9264e-05
269,117.072,0.58437,0.49087,0.8538,0.96318,0.72222,0.71983,0.67566,0.81517,1.17068,1.17405,3.75337e-05,3.75337e-05,3.75337e-05
270,117.454,0.4999,0.46265,0.82862,0.96286,0.72222,0.71988,0.67571,0.81252,1.18342,1.17609,3.58546e-05,3.58546e-05,3.58546e-05
271,117.801,0.5306,0.45545,0.86065,0.96286,0.72222,0.71988,0.67571,0.81252,1.18342,1.17609,3.4227e-05,3.4227e-05,3.4227e-05
272,118.189,0.50957,0.45324,0.8164,0.96129,0.72222,0.71985,0.67568,0.79749,1.17927,1.16771,3.2651e-05,3.2651e-05,3.2651e-05
273,118.547,0.56379,0.46666,0.83348,0.96129,0.72222,0.71985,0.67568,0.79749,1.17927,1.16771,3.11268e-05,3.11268e-05,3.11268e-05
274,118.992,0.57564,0.50387,0.8564,0.96092,0.72222,0.71982,0.67565,0.79446,1.18005,1.16493,2.96546e-05,2.96546e-05,2.96546e-05
275,119.342,0.49562,0.41853,0.83216,0.96092,0.72222,0.71982,0.67565,0.79446,1.18005,1.16493,2.82345e-05,2.82345e-05,2.82345e-05
276,119.707,0.59908,0.49091,0.85033,0.9614,0.72222,0.71987,0.67571,0.7912,1.18125,1.16923,2.68667e-05,2.68667e-05,2.68667e-05
277,120.063,0.57382,0.49496,0.86718,0.9614,0.72222,0.71987,0.67571,0.7912,1.18125,1.16923,2.55513e-05,2.55513e-05,2.55513e-05
278,120.429,0.55197,0.48475,0.84286,0.96197,0.72222,0.71992,0.70892,0.80021,1.19798,1.17584,2.42885e-05,2.42885e-05,2.42885e-05
279,120.797,0.54015,0.45629,0.8699,0.96197,0.72222,0.71992,0.70892,0.80021,1.19798,1.17584,2.30784e-05,2.30784e-05,2.30784e-05
280,121.181,0.58348,0.51215,0.84413,0.96249,0.72222,0.71996,0.70895,0.79117,1.17549,1.17031,2.19212e-05,2.19212e-05,2.19212e-05
281,121.538,0.62256,0.47637,0.83418,0.96249,0.72222,0.71996,0.70895,0.79117,1.17549,1.17031,2.08169e-05,2.08169e-05,2.08169e-05
282,121.907,0.6045,0.46579,0.85448,0.96224,0.72222,0.71991,0.7089,0.77583,1.15958,1.16075,1.97658e-05,1.97658e-05,1.97658e-05
283,122.265,0.53821,0.47632,0.83422,0.96224,0.72222,0.71991,0.7089,0.77583,1.15958,1.16075,1.87678e-05,1.87678e-05,1.87678e-05
284,122.633,0.62423,0.48453,0.84828,0.96222,0.72222,0.71994,0.70894,0.7861,1.17029,1.16595,1.78232e-05,1.78232e-05,1.78232e-05
285,122.977,0.54246,0.45149,0.83469,0.96222,0.72222,0.71994,0.70894,0.7861,1.17029,1.16595,1.6932e-05,1.6932e-05,1.6932e-05
286,123.348,0.5578,0.465,0.84348,0.96261,0.72222,0.71995,0.70895,0.76793,1.14981,1.15568,1.60943e-05,1.60943e-05,1.60943e-05
287,123.71,0.57853,0.55145,0.85684,0.96261,0.72222,0.71995,0.70895,0.76793,1.14981,1.15568,1.53102e-05,1.53102e-05,1.53102e-05
288,124.083,0.51647,0.45489,0.84256,0.96222,0.72222,0.71996,0.70896,0.76206,1.14113,1.15175,1.45798e-05,1.45798e-05,1.45798e-05
289,124.447,0.55536,0.45495,0.8213,0.96222,0.72222,0.71996,0.70896,0.76206,1.14113,1.15175,1.39032e-05,1.39032e-05,1.39032e-05
290,124.892,0.5346,0.48604,0.83303,0.96302,0.72222,0.71994,0.70894,0.76897,1.1288,1.16718,1.32805e-05,1.32805e-05,1.32805e-05
291,135.525,0.51514,0.50873,0.79673,0.96302,0.72222,0.71994,0.70894,0.76897,1.1288,1.16718,1.27117e-05,1.27117e-05,1.27117e-05
292,135.956,0.64541,0.64278,0.84933,0.96221,0.72222,0.71978,0.70878,0.77123,1.14132,1.16991,1.21968e-05,1.21968e-05,1.21968e-05
293,136.338,0.55256,0.51389,0.83561,0.96221,0.72222,0.71978,0.70878,0.77123,1.14132,1.16991,1.1736e-05,1.1736e-05,1.1736e-05
294,136.727,0.70197,0.56206,0.86261,0.96144,0.72222,0.71965,0.70865,0.78546,1.17386,1.18125,1.13293e-05,1.13293e-05,1.13293e-05
295,137.093,0.56808,0.49901,0.82902,0.96144,0.72222,0.71965,0.70865,0.78546,1.17386,1.18125,1.09768e-05,1.09768e-05,1.09768e-05
296,137.482,0.54559,0.51078,0.76914,0.96108,0.72222,0.71949,0.70849,0.80476,1.21733,1.20528,1.06784e-05,1.06784e-05,1.06784e-05
297,137.855,0.61484,0.65097,0.86538,0.96108,0.72222,0.71949,0.70849,0.80476,1.21733,1.20528,1.04342e-05,1.04342e-05,1.04342e-05
298,138.228,0.55568,0.52697,0.83971,0.96097,0.72222,0.71937,0.70279,0.82801,1.22291,1.23802,1.02443e-05,1.02443e-05,1.02443e-05
299,138.586,0.646,0.54077,0.86631,0.96097,0.72222,0.71937,0.70279,0.82801,1.22291,1.23802,1.01086e-05,1.01086e-05,1.01086e-05
300,138.944,0.61419,0.50049,0.86449,0.96108,0.72222,0.7193,0.70272,0.846,1.23138,1.24751,1.00271e-05,1.00271e-05,1.00271e-05
1,11.6918,1.50715,2.88869,1.2367,0.39864,0.11111,0.03527,0.02676,1.5491,6.95167,2.12046,0.0703,0.0033,0.0033
2,22.2645,1.42451,2.15449,1.20737,0.04065,0.27778,0.05409,0.0449,1.15584,7.30137,1.50026,0.0402998,0.00663315,0.00663315
3,32.6932,1.36045,1.94598,1.17636,0.13043,0.66667,0.45708,0.27288,1.731,11.0097,2.10565,0.0102989,0.00996558,0.00996558
4,42.9717,1.31302,1.78426,1.14962,0.58763,0.72222,0.73557,0.64435,0.88389,5.25318,1.49881,0.00999756,0.00999756,0.00999756
5,53.2237,1.24402,1.65488,1.12628,0.55601,0.97235,0.85639,0.74395,0.86711,2.63407,1.45286,0.00999566,0.00999566,0.00999566
6,63.4694,1.23241,1.55005,1.10787,0.57993,0.72119,0.7579,0.69612,0.77992,1.90076,1.14635,0.00999322,0.00999322,0.00999322
7,73.6839,1.21647,1.41247,1.10736,0.55592,0.93059,0.86233,0.71871,0.68756,2.19743,1.21815,0.00999023,0.00999023,0.00999023
8,83.937,1.19801,1.34091,1.09042,0.65613,0.8377,0.84881,0.7081,0.8223,1.52775,1.31363,0.00998671,0.00998671,0.00998671
9,94.1964,1.16575,1.24515,1.07462,0.63199,0.88889,0.951,0.7754,0.87158,1.47459,1.32443,0.00998264,0.00998264,0.00998264
10,104.44,1.15266,1.20474,1.0741,0.84559,0.72222,0.76117,0.67477,1.09398,1.79421,1.43864,0.00997803,0.00997803,0.00997803
11,114.74,1.11709,1.15313,1.06188,0.76082,0.75073,0.86167,0.6953,1.03874,2.53044,1.42801,0.00997288,0.00997288,0.00997288
12,125.087,1.12702,1.08355,1.07658,0.94034,0.74716,0.88389,0.74977,0.72682,0.98788,1.21237,0.0099672,0.0099672,0.0099672
13,135.388,1.1023,1.0435,1.06288,0.87916,0.6767,0.895,0.73614,0.89406,1.13112,1.38857,0.00996097,0.00996097,0.00996097
14,145.793,1.07834,1.01294,1.05506,0.97042,0.7447,0.88389,0.78239,0.77817,0.99341,1.21685,0.0099542,0.0099542,0.0099542
15,156.135,1.06442,0.97704,1.04889,0.75801,0.72222,0.80286,0.74139,0.66784,1.40943,1.08387,0.0099469,0.0099469,0.0099469
16,167.657,1.04919,0.9602,1.03743,0.93656,0.72222,0.80214,0.73637,0.49853,2.01023,0.99738,0.00993906,0.00993906,0.00993906
17,182.709,1.04252,0.92598,1.03747,0.94545,0.72222,0.80656,0.77105,0.538,1.07231,1.07157,0.00993068,0.00993068,0.00993068
18,199.028,1.0493,0.91314,1.03438,0.8741,0.72222,0.80437,0.75012,0.6133,1.24938,1.1479,0.00992177,0.00992177,0.00992177
19,214.54,1.03414,0.89557,1.02286,0.71864,0.98592,0.93944,0.76805,0.85956,0.91492,1.2617,0.00991232,0.00991232,0.00991232
20,225.194,1.03067,0.87486,1.0285,0.95372,0.74913,0.93944,0.80802,0.5698,1.0698,1.06346,0.00990234,0.00990234,0.00990234
21,235.865,1.00554,0.85697,1.01733,0.89915,0.78961,0.9675,0.7698,0.77226,0.75632,1.32034,0.00989183,0.00989183,0.00989183
22,246.466,1.00558,0.85666,1.01351,0.91508,0.72222,0.8675,0.73434,0.80628,1.16815,1.32365,0.00988079,0.00988079,0.00988079
23,257.142,1.00724,0.8471,1.01053,0.88971,0.96138,0.995,0.86897,0.56932,0.82967,1.06026,0.00986922,0.00986922,0.00986922
24,267.898,0.99868,0.82907,1.00864,0.94068,0.93797,0.995,0.77766,0.7741,0.93387,1.18058,0.00985711,0.00985711,0.00985711
25,278.575,0.98894,0.81464,1.00723,0.91321,0.87292,0.9675,0.78445,0.82583,0.80885,1.33132,0.00984449,0.00984449,0.00984449
26,289.329,0.99832,0.81577,1.00844,0.93274,0.72222,0.82889,0.78023,0.55553,0.89999,1.08794,0.00983133,0.00983133,0.00983133
27,300.103,1.00329,0.84019,1.01729,0.91818,0.92408,0.995,0.78619,0.68665,0.87234,1.16473,0.00981765,0.00981765,0.00981765
28,310.798,0.96882,0.78176,0.99486,0.83088,0.9141,0.9675,0.82191,0.58224,0.78439,1.05877,0.00980345,0.00980345,0.00980345
29,321.565,0.97157,0.80179,0.99707,0.92409,0.72222,0.8131,0.76182,0.42492,1.03802,0.96944,0.00978873,0.00978873,0.00978873
30,332.315,0.9605,0.78008,1.00017,0.91544,0.94571,0.995,0.77955,0.60566,0.7766,1.11295,0.00977349,0.00977349,0.00977349
31,343.101,0.96998,0.77475,1.00633,0.93739,0.72222,0.89544,0.79505,0.5766,0.8508,1.01085,0.00975773,0.00975773,0.00975773
32,353.952,0.9483,0.75605,0.9946,0.93974,0.97894,0.995,0.84066,0.60936,0.57525,1.15717,0.00974145,0.00974145,0.00974145
33,365.033,0.93644,0.73655,0.98784,0.96086,0.91199,0.995,0.88111,0.58474,0.47407,1.01966,0.00972466,0.00972466,0.00972466
34,379.052,0.95871,0.75341,0.99285,0.93563,0.73203,0.91167,0.81735,0.53623,0.85478,1.04373,0.00970736,0.00970736,0.00970736
35,392.904,0.95337,0.75206,0.99254,0.89416,1,0.995,0.83985,0.76455,0.82578,1.20287,0.00968955,0.00968955,0.00968955
36,406.605,0.95901,0.76114,0.99462,0.97286,0.87568,0.995,0.86888,0.41403,0.60786,0.98346,0.00967122,0.00967122,0.00967122
37,420.028,0.96196,0.74424,0.99729,0.96329,0.72912,0.93944,0.77057,0.64821,0.77687,1.06099,0.00965239,0.00965239,0.00965239
38,433.412,0.95871,0.74869,0.98928,0.95913,0.94212,0.995,0.86604,0.59343,0.69647,1.04957,0.00963306,0.00963306,0.00963306
39,446.46,0.93006,0.71314,0.98175,0.90775,0.97742,0.995,0.80414,0.64726,0.65558,1.1518,0.00961322,0.00961322,0.00961322
40,460.175,0.92529,0.71889,0.98167,0.94942,0.83067,0.85864,0.78256,0.574,1.00234,1.09809,0.00959289,0.00959289,0.00959289
41,474.089,0.93486,0.72745,0.98431,0.96477,0.91802,0.995,0.82448,0.64592,0.71016,1.0246,0.00957205,0.00957205,0.00957205
42,488.28,0.90944,0.70915,0.97542,0.90831,0.9484,0.995,0.8546,0.5972,0.6524,1.08127,0.00955072,0.00955072,0.00955072
43,500.671,0.94345,0.72613,0.99259,0.82033,1,0.93944,0.8334,0.60815,0.60346,1.12218,0.00952889,0.00952889,0.00952889
44,511.671,0.93178,0.71425,0.98302,0.96486,0.7428,0.93944,0.82803,0.55552,0.62715,1.03047,0.00950658,0.00950658,0.00950658
45,523.213,0.9401,0.70172,0.98757,0.9618,0.72222,0.8675,0.82275,0.45749,0.84504,0.96187,0.00948377,0.00948377,0.00948377
46,536.931,0.91703,0.69777,0.98538,0.93025,0.91921,0.995,0.92137,0.4888,0.55349,0.96929,0.00946048,0.00946048,0.00946048
47,551.188,0.9285,0.70236,0.98541,0.94675,0.87509,0.995,0.87573,0.61343,0.57867,1.03789,0.00943671,0.00943671,0.00943671
48,565.762,0.90615,0.6884,0.97498,0.95392,0.89424,0.995,0.88979,0.5922,0.61581,1.10432,0.00941245,0.00941245,0.00941245
49,580.425,0.92396,0.69504,0.97623,0.96893,0.72222,0.84,0.75909,0.63141,0.84769,1.07988,0.00938772,0.00938772,0.00938772
50,594.625,0.91093,0.67762,0.97057,0.95967,0.88462,0.995,0.94118,0.41004,0.71505,0.95416,0.00936251,0.00936251,0.00936251
51,609.484,0.89646,0.67069,0.96051,0.89937,0.98503,0.995,0.85495,0.54255,0.48024,1.03154,0.00933683,0.00933683,0.00933683
52,623.953,0.90575,0.67799,0.97781,0.94139,0.72222,0.84845,0.80367,0.50381,0.80527,1.01183,0.00931067,0.00931067,0.00931067
53,637.855,0.89438,0.65337,0.96423,0.91813,0.96094,0.995,0.9254,0.42056,0.50881,0.94702,0.00928405,0.00928405,0.00928405
54,651.657,0.90226,0.67117,0.96656,0.91218,0.93761,0.995,0.89191,0.49771,0.6575,0.97857,0.00925697,0.00925697,0.00925697
55,666.47,0.89934,0.67864,0.97038,0.96951,0.72958,0.895,0.78613,0.4825,0.5795,1.09808,0.00922942,0.00922942,0.00922942
56,680.626,0.88754,0.66667,0.96484,0.91286,0.98705,0.995,0.85124,0.47052,0.53112,0.98861,0.00920142,0.00920142,0.00920142
57,694.945,0.89865,0.67333,0.96454,0.92637,0.91996,0.995,0.85276,0.50171,0.69147,1.00501,0.00917296,0.00917296,0.00917296
58,709.194,0.89587,0.66638,0.96877,0.92111,0.97318,0.995,0.8326,0.52343,0.77509,1.07012,0.00914405,0.00914405,0.00914405
59,723.545,0.90406,0.66019,0.96186,0.90794,0.9812,0.995,0.85309,0.60604,0.46944,1.04797,0.00911469,0.00911469,0.00911469
60,738.197,0.91209,0.67179,0.96877,0.92428,0.9138,0.995,0.91311,0.48989,0.45997,0.98462,0.00908488,0.00908488,0.00908488
61,752.138,0.90056,0.64801,0.96665,0.92692,0.9377,0.995,0.91411,0.47369,0.5699,1.0219,0.00905463,0.00905463,0.00905463
62,766.455,0.92639,0.64999,0.97128,0.93321,0.82856,0.93944,0.86843,0.49856,0.7183,1.0548,0.00902395,0.00902395,0.00902395
63,780.179,0.87844,0.6446,0.96196,0.92977,0.76407,0.895,0.81031,0.57576,0.80854,1.0971,0.00899282,0.00899282,0.00899282
64,794.377,0.87846,0.64431,0.9598,0.94624,0.91206,0.995,0.88801,0.56131,0.57108,1.02432,0.00896127,0.00896127,0.00896127
65,808.876,0.89099,0.64896,0.96422,0.93368,0.89692,0.995,0.91557,0.40769,0.35749,0.92388,0.00892928,0.00892928,0.00892928
66,822.686,0.8824,0.6423,0.96058,0.95261,0.88299,0.995,0.85774,0.64599,0.55409,1.11572,0.00889687,0.00889687,0.00889687
67,836.459,0.89076,0.64178,0.96251,0.9037,0.98178,0.995,0.88513,0.43234,0.4335,0.9929,0.00886404,0.00886404,0.00886404
68,850.274,0.87161,0.6337,0.96093,0.94274,0.99061,0.995,0.91066,0.46737,0.39927,0.94413,0.00883079,0.00883079,0.00883079
69,864.115,0.87237,0.63424,0.95608,0.89895,0.81365,0.91167,0.84568,0.42939,0.58545,0.97571,0.00879713,0.00879713,0.00879713
70,875.791,0.85528,0.61302,0.96094,0.94905,0.99693,0.995,0.90096,0.452,0.50576,0.96847,0.00876305,0.00876305,0.00876305
71,887.031,0.87292,0.63536,0.96057,0.77589,1,0.93944,0.84888,0.54618,0.45217,1.02226,0.00872857,0.00872857,0.00872857
72,898.282,0.88715,0.63624,0.95536,0.93021,0.9821,0.995,0.91576,0.47598,0.44456,0.92947,0.00869368,0.00869368,0.00869368
73,909.417,0.8509,0.61594,0.95303,0.76872,0.99329,0.93944,0.82482,0.49304,0.6211,1.0257,0.00865839,0.00865839,0.00865839
74,920.634,0.84348,0.61946,0.95243,0.91324,0.92966,0.995,0.84864,0.53233,0.51473,1.05693,0.00862271,0.00862271,0.00862271
75,931.774,0.88292,0.62507,0.9591,0.90432,0.94447,0.995,0.91568,0.44053,0.46528,0.94561,0.00858664,0.00858664,0.00858664
76,942.895,0.85395,0.62604,0.95274,0.92642,0.9814,0.995,0.85133,0.55238,0.45197,1.02886,0.00855018,0.00855018,0.00855018
77,954.002,0.8527,0.6108,0.95781,0.97596,0.99293,0.995,0.91479,0.48798,0.52109,0.97005,0.00851333,0.00851333,0.00851333
78,965.058,0.85371,0.61042,0.95061,0.93401,0.97842,0.995,0.93171,0.4199,0.54446,0.91319,0.00847611,0.00847611,0.00847611
79,976.081,0.84022,0.6076,0.94245,0.90037,0.81464,0.91167,0.83373,0.51473,0.50712,1.00108,0.00843851,0.00843851,0.00843851
80,987.184,0.87179,0.62167,0.95196,0.95646,0.87819,0.995,0.83489,0.59314,0.53505,1.02507,0.00840054,0.00840054,0.00840054
81,998.33,0.86443,0.61361,0.95637,0.94533,0.99803,0.995,0.81722,0.66389,0.34647,1.11408,0.0083622,0.0083622,0.0083622
82,1009.42,0.84348,0.60208,0.94878,0.95916,0.87054,0.995,0.90406,0.38687,0.54908,0.97183,0.00832349,0.00832349,0.00832349
83,1020.56,0.83254,0.59686,0.95033,0.95821,0.86449,0.995,0.89053,0.40559,0.5232,0.97826,0.00828443,0.00828443,0.00828443
84,1031.71,0.84815,0.59923,0.95175,0.91208,0.81062,0.93944,0.84674,0.45424,0.53531,0.95826,0.00824502,0.00824502,0.00824502
85,1042.9,0.85862,0.60524,0.95622,0.94229,0.99314,0.995,0.87289,0.4225,0.33311,0.94976,0.00820525,0.00820525,0.00820525
86,1053.99,0.84688,0.6073,0.95097,0.87641,0.7899,0.91167,0.85218,0.35557,0.61158,0.88928,0.00816514,0.00816514,0.00816514
